#x	Free Energy	Probability
-2.857400	-2.920200	5.798124	226.314980
-2.794600	-2.920200	5.106943	298.576884
-2.731800	-2.920200	4.554489	372.601978
-2.669000	-2.920200	4.377867	399.942063
-2.606200	-2.920200	4.104366	446.289782
-2.543400	-2.920200	4.340213	406.025414
-2.480600	-2.920200	5.022925	308.805245
-2.417800	-2.920200	5.124171	296.521732
-2.355000	-2.920200	6.123557	198.633008
-2.292200	-2.920200	6.906462	145.123660
-2.229400	-2.920200	7.331171	122.402779
-2.166600	-2.920200	7.492949	114.715951
-2.103800	-2.920200	8.020242	92.857209
-2.041000	-2.920200	9.268146	56.304155
-1.978200	-2.920200	9.523964	50.815876
-1.915400	-2.920200	9.522347	50.848844
-1.852600	-2.920200	10.737610	31.238421
-1.789800	-2.920200	11.202558	25.926032
-1.727000	-2.920200	11.964603	19.100939
-1.664200	-2.920200	12.487013	15.491624
-1.601400	-2.920200	13.584625	9.976755
-1.538600	-2.920200	14.456326	7.034216
-1.475800	-2.920200	16.007021	3.777644
-1.413000	-2.920200	17.304347	2.245644
-1.350200	-2.920200	19.093574	1.096011
-1.287400	-2.920200	21.429920	0.429565
-1.224600	-2.920200	24.250999	0.138626
-1.161800	-2.920200	26.777438	0.050346
-1.099000	-2.920200	30.253720	0.012494
-1.036200	-2.920200	33.660676	0.003188
-0.973400	-2.920200	37.741468	0.000621
-0.910600	-2.920200	41.859116	0.000119
-0.847800	-2.920200	46.680218	0.000017
-0.785000	-2.920200	51.380537	0.000003
-0.722200	-2.920200	55.396907	0.000001
-0.659400	-2.920200	59.855713	0.000000
-0.596600	-2.920200	     inf	0.000000
-0.533800	-2.920200	68.480335	0.000000
-0.471000	-2.920200	     inf	0.000000
-0.408200	-2.920200	     inf	0.000000
-0.345400	-2.920200	     inf	0.000000
-0.282600	-2.920200	     inf	0.000000
-0.219800	-2.920200	     inf	0.000000
-0.157000	-2.920200	     inf	0.000000
-0.094200	-2.920200	     inf	0.000000
-0.031400	-2.920200	     inf	0.000000
0.031400	-2.920200	     inf	0.000000
0.094200	-2.920200	78.093406	0.000000
0.157000	-2.920200	77.362819	0.000000
0.219800	-2.920200	     inf	0.000000
0.282600	-2.920200	73.204190	0.000000
0.345400	-2.920200	71.594440	0.000000
0.408200	-2.920200	68.788928	0.000000
0.471000	-2.920200	65.129969	0.000000
